Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast,AQI,AQI_Category,RawConc,ConcUnit,Duration,QC_Name
Kolkata,PM2.5 - Principal,1/9/2016 14:00,2016,1,9,14,146.4,198,Unhealthy,130,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 15:00,2016,1,9,15,135.6,192,Unhealthy,125,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 16:00,2016,1,9,16,123.3,186,Unhealthy,111,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 17:00,2016,1,9,17,116.1,182,Unhealthy,109,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 18:00,2016,1,9,18,125.5,187,Unhealthy,135,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 19:00,2016,1,9,19,157.2,208,Very Unhealthy,189,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 20:00,2016,1,9,20,160.6,211,Very Unhealthy,164,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 21:00,2016,1,9,21,179.3,230,Very Unhealthy,198,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 22:00,2016,1,9,22,210.1,260,Very Unhealthy,241,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/9/2016 23:00,2016,1,9,23,231.5,281,Very Unhealthy,253,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 0:00,2016,1,10,0,218.7,269,Very Unhealthy,206,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 1:00,2016,1,10,1,217.4,267,Very Unhealthy,216,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 2:00,2016,1,10,2,210.2,260,Very Unhealthy,203,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 3:00,2016,1,10,3,205.6,256,Very Unhealthy,201,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 4:00,2016,1,10,4,184.8,235,Very Unhealthy,164,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 5:00,2016,1,10,5,176,226,Very Unhealthy,164,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 6:00,2016,1,10,6,175.8,226,Very Unhealthy,164,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 7:00,2016,1,10,7,173,223,Very Unhealthy,168,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 8:00,2016,1,10,8,170.9,221,Very Unhealthy,167,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 9:00,2016,1,10,9,159.2,210,Very Unhealthy,146,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 10:00,2016,1,10,10,131.4,190,Unhealthy,106,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 11:00,2016,1,10,11,115.1,182,Unhealthy,99,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 12:00,2016,1,10,12,104,176,Unhealthy,93,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 13:00,2016,1,10,13,96,172,Unhealthy,88,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 14:00,2016,1,10,14,90.4,169,Unhealthy,85,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 15:00,2016,1,10,15,90.3,169,Unhealthy,90,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 16:00,2016,1,10,16,95.5,172,Unhealthy,101,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 17:00,2016,1,10,17,98.2,173,Unhealthy,101,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 18:00,2016,1,10,18,104,176,Unhealthy,110,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 19:00,2016,1,10,19,118.7,184,Unhealthy,134,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 20:00,2016,1,10,20,150.5,201,Very Unhealthy,182,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 21:00,2016,1,10,21,154.7,205,Very Unhealthy,159,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 22:00,2016,1,10,22,149.8,200,Unhealthy,145,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/10/2016 23:00,2016,1,10,23,148.4,199,Unhealthy,147,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 0:00,2016,1,11,0,138.7,194,Unhealthy,129,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 1:00,2016,1,11,1,129.3,189,Unhealthy,120,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 2:00,2016,1,11,2,128.6,189,Unhealthy,128,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 3:00,2016,1,11,3,126.6,188,Unhealthy,123,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 4:00,2016,1,11,4,126.8,188,Unhealthy,127,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 5:00,2016,1,11,5,144.6,197,Unhealthy,171,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 6:00,2016,1,11,6,163.3,214,Very Unhealthy,194,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 7:00,2016,1,11,7,182.6,233,Very Unhealthy,206,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 8:00,2016,1,11,8,218.3,268,Very Unhealthy,248,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 9:00,2016,1,11,9,238.1,288,Very Unhealthy,258,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 10:00,2016,1,11,10,209.5,259,Very Unhealthy,181,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 11:00,2016,1,11,11,196.3,246,Very Unhealthy,183,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 12:00,2016,1,11,12,161.6,212,Very Unhealthy,127,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 13:00,2016,1,11,13,131.8,190,Unhealthy,102,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 14:00,2016,1,11,14,109.9,179,Unhealthy,88,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 15:00,2016,1,11,15,99.4,174,Unhealthy,89,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 16:00,2016,1,11,16,90.2,169,Unhealthy,81,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 17:00,2016,1,11,17,96.6,172,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 18:00,2016,1,11,18,111.2,180,Unhealthy,126,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 19:00,2016,1,11,19,125.6,187,Unhealthy,140,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 20:00,2016,1,11,20,146.8,198,Unhealthy,168,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 21:00,2016,1,11,21,191.9,242,Very Unhealthy,237,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 22:00,2016,1,11,22,245.4,295,Very Unhealthy,299,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/11/2016 23:00,2016,1,11,23,284.2,334,Hazardous,323,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 0:00,2016,1,12,0,226.1,276,Very Unhealthy,168,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 1:00,2016,1,12,1,190,240,Very Unhealthy,154,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 2:00,2016,1,12,2,175,225,Very Unhealthy,160,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 3:00,2016,1,12,3,225.5,275,Very Unhealthy,276,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 4:00,2016,1,12,4,237.7,287,Very Unhealthy,250,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 5:00,2016,1,12,5,224.9,275,Very Unhealthy,212,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 6:00,2016,1,12,6,226.4,276,Very Unhealthy,228,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 7:00,2016,1,12,7,260.7,311,Hazardous,295,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 8:00,2016,1,12,8,283.3,334,Hazardous,306,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 9:00,2016,1,12,9,264.6,315,Hazardous,246,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 10:00,2016,1,12,10,233.8,284,Very Unhealthy,203,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 11:00,2016,1,12,11,204.1,254,Very Unhealthy,174,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 12:00,2016,1,12,12,187.2,237,Very Unhealthy,170,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 13:00,2016,1,12,13,169.4,220,Very Unhealthy,152,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 14:00,2016,1,12,14,144.2,197,Unhealthy,119,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 15:00,2016,1,12,15,128,188,Unhealthy,112,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 16:00,2016,1,12,16,120,184,Unhealthy,112,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 17:00,2016,1,12,17,111.5,180,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 18:00,2016,1,12,18,127.2,188,Unhealthy,143,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 19:00,2016,1,12,19,159.1,210,Very Unhealthy,191,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 20:00,2016,1,12,20,186.5,237,Very Unhealthy,214,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 21:00,2016,1,12,21,207.2,257,Very Unhealthy,228,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 22:00,2016,1,12,22,222.1,272,Very Unhealthy,237,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/12/2016 23:00,2016,1,12,23,231,281,Very Unhealthy,240,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 0:00,2016,1,13,0,250,300,Very Unhealthy,269,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 1:00,2016,1,13,1,237,287,Very Unhealthy,224,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 2:00,2016,1,13,2,238.5,288,Very Unhealthy,240,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 3:00,2016,1,13,3,250.2,300,Very Unhealthy,262,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 4:00,2016,1,13,4,278.6,329,Hazardous,307,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 5:00,2016,1,13,5,297.3,347,Hazardous,316,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 6:00,2016,1,13,6,290.6,341,Hazardous,293,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 7:00,2016,1,13,7,304,354,Hazardous,332,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 8:00,2016,1,13,8,341.9,392,Hazardous,387,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 9:00,2016,1,13,9,393.2,429,Hazardous,439,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 10:00,2016,1,13,10,294.3,344,Hazardous,194,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 11:00,2016,1,13,11,264.1,314,Hazardous,234,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 12:00,2016,1,13,12,264.1,314,Hazardous,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,1/13/2016 13:00,2016,1,13,13,210.7,261,Very Unhealthy,184,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 14:00,2016,1,13,14,173.1,223,Very Unhealthy,145,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 15:00,2016,1,13,15,143.7,197,Unhealthy,118,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 16:00,2016,1,13,16,135,192,Unhealthy,127,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 17:00,2016,1,13,17,127.8,188,Unhealthy,121,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 18:00,2016,1,13,18,143,196,Unhealthy,158,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 19:00,2016,1,13,19,195.2,245,Very Unhealthy,247,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 20:00,2016,1,13,20,229.1,279,Very Unhealthy,263,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 21:00,2016,1,13,21,246.5,296,Very Unhealthy,264,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 22:00,2016,1,13,22,254.3,305,Hazardous,262,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/13/2016 23:00,2016,1,13,23,274.1,324,Hazardous,294,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 0:00,2016,1,14,0,271,321,Hazardous,268,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 1:00,2016,1,14,1,244,294,Very Unhealthy,217,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 2:00,2016,1,14,2,234.5,284,Very Unhealthy,225,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 3:00,2016,1,14,3,240.2,290,Very Unhealthy,246,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 4:00,2016,1,14,4,245.1,295,Very Unhealthy,250,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 5:00,2016,1,14,5,251.5,302,Hazardous,259,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 6:00,2016,1,14,6,254,304,Hazardous,264,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 7:00,2016,1,14,7,264,314,Hazardous,291,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 8:00,2016,1,14,8,282.9,333,Hazardous,318,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 9:00,2016,1,14,9,267.3,318,Hazardous,234,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 10:00,2016,1,14,10,222.1,272,Very Unhealthy,171,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 11:00,2016,1,14,11,179,229,Very Unhealthy,140,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 12:00,2016,1,14,12,155.4,206,Very Unhealthy,132,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 13:00,2016,1,14,13,145.2,197,Unhealthy,135,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 14:00,2016,1,14,14,145.6,198,Unhealthy,146,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 15:00,2016,1,14,15,148.2,199,Unhealthy,151,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 16:00,2016,1,14,16,148.2,199,Unhealthy,-999,UG/M3,1 Hr,Missing
Kolkata,PM2.5 - Principal,1/14/2016 17:00,2016,1,14,17,172.7,223,Very Unhealthy,185,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 18:00,2016,1,14,18,188.3,238,Very Unhealthy,200,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 19:00,2016,1,14,19,197.7,248,Very Unhealthy,206,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 20:00,2016,1,14,20,213.9,264,Very Unhealthy,236,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 21:00,2016,1,14,21,200.8,251,Very Unhealthy,185,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 22:00,2016,1,14,22,190.2,240,Very Unhealthy,177,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/14/2016 23:00,2016,1,14,23,202.5,253,Very Unhealthy,218,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 0:00,2016,1,15,0,198.3,248,Very Unhealthy,193,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 1:00,2016,1,15,1,186.3,236,Very Unhealthy,167,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 2:00,2016,1,15,2,175.4,226,Very Unhealthy,155,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 3:00,2016,1,15,3,180.3,231,Very Unhealthy,188,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 4:00,2016,1,15,4,185.7,236,Very Unhealthy,196,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 5:00,2016,1,15,5,182.4,233,Very Unhealthy,176,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 6:00,2016,1,15,6,182.5,233,Very Unhealthy,183,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 7:00,2016,1,15,7,233.7,283,Very Unhealthy,292,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 8:00,2016,1,15,8,234.8,285,Very Unhealthy,236,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 9:00,2016,1,15,9,211.4,261,Very Unhealthy,185,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 10:00,2016,1,15,10,177.8,228,Very Unhealthy,145,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 11:00,2016,1,15,11,154.4,205,Very Unhealthy,131,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 12:00,2016,1,15,12,128.7,189,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 13:00,2016,1,15,13,113.3,181,Unhealthy,98,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 14:00,2016,1,15,14,100.1,174,Unhealthy,87,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 15:00,2016,1,15,15,88,168,Unhealthy,76,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 16:00,2016,1,15,16,80,164,Unhealthy,72,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 17:00,2016,1,15,17,79.9,164,Unhealthy,80,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 18:00,2016,1,15,18,90.9,169,Unhealthy,102,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 19:00,2016,1,15,19,96.4,172,Unhealthy,102,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 20:00,2016,1,15,20,93.2,170,Unhealthy,90,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 21:00,2016,1,15,21,97,172,Unhealthy,101,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 22:00,2016,1,15,22,100.8,174,Unhealthy,106,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/15/2016 23:00,2016,1,15,23,106.9,178,Unhealthy,118,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 0:00,2016,1,16,0,113.4,181,Unhealthy,122,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 1:00,2016,1,16,1,114.9,182,Unhealthy,117,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 2:00,2016,1,16,2,118.3,183,Unhealthy,123,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 3:00,2016,1,16,3,119.8,184,Unhealthy,122,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 4:00,2016,1,16,4,125,187,Unhealthy,133,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 5:00,2016,1,16,5,131.8,190,Unhealthy,144,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 6:00,2016,1,16,6,121,185,Unhealthy,103,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 7:00,2016,1,16,7,120.6,185,Unhealthy,120,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 8:00,2016,1,16,8,147.6,199,Unhealthy,182,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 9:00,2016,1,16,9,168.1,218,Very Unhealthy,191,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 10:00,2016,1,16,10,165.7,216,Very Unhealthy,163,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 11:00,2016,1,16,11,149.3,199,Unhealthy,130,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 12:00,2016,1,16,12,140.4,195,Unhealthy,130,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 13:00,2016,1,16,13,147.6,199,Unhealthy,156,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 14:00,2016,1,16,14,137.6,193,Unhealthy,126,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 15:00,2016,1,16,15,128.5,189,Unhealthy,118,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 16:00,2016,1,16,16,130.6,190,Unhealthy,133,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 17:00,2016,1,16,17,128.4,189,Unhealthy,126,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 18:00,2016,1,16,18,135.5,192,Unhealthy,145,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 19:00,2016,1,16,19,146.8,198,Unhealthy,165,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 20:00,2016,1,16,20,157.6,208,Very Unhealthy,175,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 21:00,2016,1,16,21,163.5,214,Very Unhealthy,179,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 22:00,2016,1,16,22,173.2,223,Very Unhealthy,187,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/16/2016 23:00,2016,1,16,23,171.7,222,Very Unhealthy,169,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 0:00,2016,1,17,0,172.2,223,Very Unhealthy,173,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 1:00,2016,1,17,1,172.5,223,Very Unhealthy,173,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 2:00,2016,1,17,2,168.3,219,Very Unhealthy,161,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 3:00,2016,1,17,3,171,221,Very Unhealthy,176,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 4:00,2016,1,17,4,173.7,224,Very Unhealthy,179,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 5:00,2016,1,17,5,187.4,238,Very Unhealthy,215,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 6:00,2016,1,17,6,195.8,246,Very Unhealthy,222,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 7:00,2016,1,17,7,215.5,265,Very Unhealthy,245,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 8:00,2016,1,17,8,216.8,267,Very Unhealthy,219,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 9:00,2016,1,17,9,206.2,256,Very Unhealthy,186,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 10:00,2016,1,17,10,169,219,Very Unhealthy,129,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 11:00,2016,1,17,11,151.4,202,Very Unhealthy,132,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 12:00,2016,1,17,12,143.2,196,Unhealthy,134,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 13:00,2016,1,17,13,138.8,194,Unhealthy,134,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 14:00,2016,1,17,14,140.3,195,Unhealthy,142,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 15:00,2016,1,17,15,138.2,194,Unhealthy,136,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 16:00,2016,1,17,16,133.3,191,Unhealthy,128,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 17:00,2016,1,17,17,135,192,Unhealthy,137,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 18:00,2016,1,17,18,137.4,193,Unhealthy,140,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 19:00,2016,1,17,19,154.1,205,Very Unhealthy,178,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 20:00,2016,1,17,20,184.4,235,Very Unhealthy,224,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 21:00,2016,1,17,21,193.6,244,Very Unhealthy,206,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 22:00,2016,1,17,22,207.3,257,Very Unhealthy,225,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/17/2016 23:00,2016,1,17,23,216.1,266,Very Unhealthy,227,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,1/18/2016 0:00,2016,1,18,0,224.2,274,Very Unhealthy,233,UG/M3,1 Hr,Valid
