date,time,temp_celsius,spcond_msPERcm,ph,do_mgPerL,do_Percent,turbidity_fnu,chlorophyll_rfu,phycocyanin_rfu,sysbattery_volts
6/8/2017,14:30:00,19.43,0.9,7.47,9.25,100.88,4.3,1.64,0.37,13.81
6/8/2017,14:45:00,19.45,0.9,7.48,9.31,101.57,4.15,1.94,0.38,13.49
6/8/2017,15:00:00,19.31,0.9,7.48,9.3,101.16,4.35,1.99,0.41,13.58
6/8/2017,15:15:00,19.31,0.89,7.47,9.27,100.82,4.49,2.17,0.45,13.53
6/8/2017,15:30:00,19.3,0.88,7.47,9.32,101.29,4.26,2,0.42,13.61
6/8/2017,15:45:00,19.32,0.88,7.48,9.37,101.9,4.87,2.14,0.47,13.49
6/8/2017,16:00:00,19.5,0.88,7.49,9.42,102.8,3.99,2.08,0.4,13.5
6/8/2017,16:15:00,19.93,0.88,7.53,9.51,104.66,4.29,2.02,0.37,13.36
6/8/2017,16:30:00,19.96,0.89,7.54,9.53,104.96,4.34,2.19,0.45,13.33
6/8/2017,16:45:00,20.06,0.89,7.56,9.57,105.6,3.98,2.27,0.38,13.26
6/8/2017,17:00:00,20.1,0.88,7.57,9.61,106.15,4.33,2.38,0.44,13.24
6/8/2017,17:15:00,20.07,0.89,7.56,9.63,106.29,4.32,2.39,0.46,13.2
6/8/2017,17:30:00,20.01,0.88,7.56,9.63,106.21,4.62,2.4,0.47,13.2
6/8/2017,17:45:00,19.94,0.88,7.57,9.64,106.16,4.49,2.69,0.49,13.12
6/8/2017,18:00:00,19.84,0.89,7.57,9.69,106.48,4.19,2.73,0.48,13.1
6/8/2017,18:15:00,19.74,0.89,7.57,9.7,106.39,4.08,2.67,0.47,12.98
6/8/2017,18:30:00,19.82,0.9,7.59,9.76,107.18,3.97,2.65,0.45,12.97
6/8/2017,18:45:00,19.77,0.89,7.57,9.72,106.7,4.05,2.6,0.48,12.89
6/8/2017,19:00:00,19.79,0.89,7.58,9.75,107.07,4.56,2.79,0.43,12.89
6/8/2017,19:15:00,19.58,0.9,7.54,9.59,104.9,4.04,3.09,0.56,12.91
6/8/2017,19:30:00,19.57,0.9,7.54,9.59,104.88,4.02,3.46,0.65,12.87
6/8/2017,19:45:00,19.6,0.9,7.55,9.63,105.3,4.16,3.22,0.66,12.87
6/8/2017,20:00:00,19.51,0.9,7.53,9.58,104.58,4.68,3.07,0.61,12.83
6/8/2017,20:15:00,19.45,0.9,7.52,9.54,104.1,4.69,3.61,0.65,12.83
6/8/2017,20:30:00,19.33,0.91,7.5,9.47,103.06,4.39,3.58,0.64,12.82
6/8/2017,20:45:00,19.32,0.9,7.5,9.49,103.21,4.25,3.12,0.57,12.82
6/8/2017,21:00:00,19.26,0.91,7.48,9.35,101.61,4.1,3.64,0.76,12.84
6/8/2017,21:15:00,19.26,0.91,7.49,9.39,102.01,4.33,3.61,0.6,12.83
6/8/2017,21:30:00,19.13,0.91,7.47,9.32,100.97,4.64,3.73,0.71,12.83
6/8/2017,21:45:00,19.18,0.91,7.47,9.29,100.75,4.38,3.39,0.59,12.82
6/8/2017,22:00:00,19.11,0.9,7.47,9.27,100.36,4.42,3.92,0.72,12.8
6/8/2017,22:15:00,19.18,0.9,7.49,9.37,101.59,4.46,3.54,0.64,12.83
6/8/2017,22:30:00,19.13,0.91,7.47,9.27,100.46,4.2,3.93,0.78,12.79
6/8/2017,22:45:00,19.13,0.91,7.48,9.29,100.66,4.53,3.22,0.71,12.79
6/8/2017,23:00:00,19.05,0.91,7.47,9.29,100.52,4.14,3.56,0.68,12.85
6/8/2017,23:15:00,19.04,0.91,7.48,9.29,100.48,4.12,3.4,0.68,12.8
6/8/2017,23:30:00,19.01,0.91,7.48,9.29,100.38,5.66,3.4,0.68,12.79
6/8/2017,23:45:00,18.99,0.91,7.47,9.26,100.11,4.68,4.64,0.74,12.77
6/9/2017,0:00:00,18.96,0.91,7.47,9.25,99.91,4.51,3.76,0.77,12.77
6/9/2017,0:15:00,18.9,0.91,7.47,9.22,99.47,4.41,3.42,0.67,12.78
6/9/2017,0:30:00,18.87,0.91,7.46,9.19,99.12,4.22,3.67,0.8,12.78
6/9/2017,0:45:00,18.84,0.91,7.45,9.15,98.55,4.39,3.77,0.84,12.85
6/9/2017,1:00:00,18.81,0.91,7.45,9.13,98.33,4.57,4.2,0.69,12.73
6/9/2017,1:15:00,18.81,0.91,7.45,9.14,98.39,4.7,3.13,0.67,12.78
6/9/2017,1:30:00,18.78,0.91,7.44,9.12,98.08,4.21,3.27,0.73,12.74
6/9/2017,1:45:00,18.76,0.92,7.44,9.09,97.74,4.34,2.99,0.65,12.76
6/9/2017,2:00:00,18.74,0.92,7.44,9.07,97.54,5.02,3.62,0.97,12.73
6/9/2017,2:15:00,18.73,0.92,7.44,9.07,97.46,4.23,3.47,0.72,12.77
6/9/2017,2:30:00,18.73,0.92,7.44,9.05,97.27,4.59,3.71,0.73,12.73
6/9/2017,2:45:00,18.71,0.92,7.44,9.02,96.94,9.38,3.86,0.85,12.75
6/9/2017,3:00:00,18.68,0.92,7.43,9,96.6,4.62,3.65,0.7,12.71
6/9/2017,3:15:00,18.67,0.92,7.43,8.96,96.2,5.26,3.58,0.78,12.71
6/9/2017,3:30:00,18.65,0.92,7.42,8.94,95.92,5.07,3.33,0.66,12.71
6/9/2017,3:45:00,18.64,0.92,7.42,8.95,95.98,4.14,3.82,0.61,12.71
6/9/2017,4:00:00,18.6,0.92,7.42,8.91,95.49,5.08,3.55,0.8,12.72
6/9/2017,4:15:00,18.6,0.92,7.41,8.88,95.17,4.32,4.12,0.68,12.73
6/9/2017,4:30:00,18.58,0.92,7.41,8.85,94.88,4.74,3.76,0.92,12.73
6/9/2017,4:45:00,18.56,0.92,7.41,8.84,94.67,4.12,3.39,0.68,12.71
6/9/2017,5:00:00,18.54,0.92,7.4,8.8,94.19,4.49,4.52,0.92,12.72
6/9/2017,5:15:00,18.53,0.92,7.4,8.78,94.01,5.06,4.17,0.67,12.79
6/9/2017,5:30:00,18.51,0.92,7.4,8.78,94,5.04,3.89,0.69,12.71
6/9/2017,5:45:00,18.48,0.92,7.41,8.78,93.93,4.54,3.5,0.64,12.7
6/9/2017,6:00:00,18.46,0.92,7.4,8.74,93.42,4.27,3.45,0.73,12.7
6/9/2017,6:15:00,18.44,0.92,7.39,8.73,93.33,4.32,3.62,0.66,12.74
6/9/2017,6:30:00,18.39,0.92,7.39,8.71,92.96,4.4,3.55,0.82,12.73
6/9/2017,6:45:00,18.37,0.92,7.38,8.65,92.31,5.01,3.5,0.68,12.83
6/9/2017,7:00:00,18.35,0.92,7.38,8.63,92.09,4.32,3.16,0.65,12.74
6/9/2017,7:15:00,18.34,0.92,7.38,8.66,92.37,4.31,3.59,0.61,12.88
6/9/2017,7:30:00,18.32,0.92,7.37,8.63,91.98,4.59,3.22,0.64,12.98
6/9/2017,7:45:00,18.32,0.92,7.39,8.71,92.8,4.56,3.02,0.61,13.01
6/9/2017,8:00:00,18.32,0.92,7.38,8.69,92.67,4.7,3.31,0.61,13.23
6/9/2017,8:15:00,18.33,0.92,7.38,8.7,92.72,4.79,3.04,0.59,13.22
6/9/2017,8:30:00,18.35,0.92,7.39,8.71,92.95,4.75,2.72,0.55,13.35
6/9/2017,8:45:00,18.37,0.92,7.39,8.7,92.83,4.86,3.09,0.54,13.33
6/9/2017,9:00:00,18.43,0.93,7.4,8.74,93.38,4.77,2.76,0.52,13.38
6/9/2017,9:15:00,18.47,0.93,7.41,8.78,93.9,5.12,2.88,0.63,13.41
6/9/2017,9:30:00,18.56,0.93,7.42,8.82,94.47,5.02,2.87,0.53,13.16
6/9/2017,9:45:00,18.62,0.93,7.43,8.87,95.16,4.72,2.76,0.54,13.35
6/9/2017,10:00:00,18.69,0.93,7.44,8.94,96.07,5.65,2.67,0.54,13.45
6/9/2017,10:15:00,18.66,0.93,7.46,9.02,96.88,5.28,2.85,0.57,13.21
6/9/2017,10:30:00,18.79,0.93,7.47,9.09,97.81,4.66,2.66,0.49,13.43
6/9/2017,10:45:00,18.75,0.92,7.5,9.26,99.58,5.12,2.71,0.53,13.2
6/9/2017,11:00:00,18.89,0.93,7.5,9.28,100.05,4.74,2.67,0.48,13.28
6/9/2017,11:15:00,18.96,0.93,7.51,9.34,100.91,4.81,2.62,0.49,13.26
6/9/2017,11:30:00,19.26,0.94,7.51,9.33,101.38,4.74,2.57,0.53,13.35
6/9/2017,11:45:00,19.29,0.94,7.53,9.4,102.17,4.44,2.65,0.55,13.42
6/9/2017,12:00:00,19.4,0.95,7.53,9.42,102.66,4.2,2.74,0.52,13.51
6/9/2017,12:15:00,19.54,0.95,7.54,9.45,103.23,4.34,2.6,0.51,13.93
6/9/2017,12:30:00,19.56,0.96,7.55,9.5,103.81,4.41,2.84,0.61,13.56
6/9/2017,12:45:00,19.63,0.96,7.55,9.52,104.26,4.45,2.69,0.52,13.5
6/9/2017,13:00:00,19.64,0.96,7.56,9.58,104.87,4.28,2.76,0.55,13.77
6/9/2017,13:15:00,19.74,0.96,7.57,9.59,105.25,4.15,2.45,0.45,13.77
6/9/2017,13:30:00,19.84,0.96,7.58,9.64,105.98,4.12,2.41,0.52,13.7
6/9/2017,13:45:00,19.96,0.96,7.59,9.68,106.7,4.12,1.9,0.43,13.82
6/9/2017,14:00:00,20.02,0.97,7.6,9.7,106.98,4.12,2.26,0.43,13.81
6/9/2017,14:15:00,20.06,0.97,7.59,9.68,106.93,4.32,2.11,0.45,13.68
6/9/2017,14:30:00,20,0.96,7.6,9.69,106.86,4.58,2.64,0.54,13.77
6/9/2017,14:45:00,20.02,0.96,7.63,9.74,107.49,4.42,2.77,0.53,13.45
6/9/2017,15:00:00,20.05,0.96,7.65,9.8,108.13,4.58,2.62,0.53,13.8
6/9/2017,15:15:00,20.06,0.96,7.67,9.84,108.66,4.57,3,0.56,13.42
6/9/2017,15:30:00,20.14,0.96,7.7,9.93,109.81,4.61,3.02,0.59,13.37
6/9/2017,15:45:00,20.23,0.95,7.73,10.01,110.92,5.02,2.86,0.56,13.73
6/9/2017,16:00:00,20.35,0.95,7.77,10.1,112.16,4.97,3.12,0.62,13.76
6/9/2017,16:15:00,20.4,0.95,7.79,10.14,112.75,4.39,2.99,0.57,13.79
6/9/2017,16:30:00,20.49,0.95,7.83,10.24,114.04,4.5,3.44,0.63,13.53
6/9/2017,16:45:00,20.47,0.95,7.86,10.31,114.78,5.03,3.44,0.66,13.83
6/9/2017,17:00:00,20.51,0.95,7.88,10.33,115.09,5.1,3.43,0.62,13.76
6/9/2017,17:15:00,20.56,0.95,7.9,10.37,115.64,5.02,3.45,0.65,13.67
6/9/2017,17:30:00,20.58,0.95,7.92,10.44,116.47,5.03,3.69,0.69,13.42
6/9/2017,17:45:00,20.54,0.95,7.92,10.46,116.63,5.19,3.71,0.7,13.22
6/9/2017,18:00:00,20.48,0.96,7.9,10.43,116.1,4.71,3.38,0.67,13.4
6/9/2017,18:15:00,20.48,0.96,7.87,10.41,115.87,4.7,3.33,0.64,13.47
6/9/2017,18:30:00,20.48,0.96,7.86,10.39,115.67,4.66,3.49,0.76,13.36
6/9/2017,18:45:00,20.51,0.96,7.88,10.43,116.2,4.17,3.48,0.66,13.31
6/9/2017,19:00:00,20.46,0.97,7.86,10.41,115.88,4.74,3.46,0.64,13.26
6/9/2017,19:15:00,20.39,0.97,7.82,10.35,115.04,4.67,3.47,0.59,13.42
6/9/2017,19:30:00,20.33,0.97,7.79,10.28,114.16,4.34,3.7,0.72,13.15
6/9/2017,19:45:00,20.3,0.97,7.77,10.21,113.33,4.71,3.82,0.67,12.99
6/9/2017,20:00:00,20.24,0.97,7.75,10.09,111.8,4.66,3.97,0.7,12.94
6/9/2017,20:15:00,20.22,0.97,7.75,10.12,112.07,4.65,3.73,0.74,12.9
6/9/2017,20:30:00,20.19,0.97,7.74,10.05,111.27,5.07,4.1,0.78,12.89
6/9/2017,20:45:00,20.16,0.97,7.73,9.99,110.54,4.94,4.26,0.8,12.88
6/9/2017,21:00:00,20.13,0.97,7.72,9.97,110.28,4.34,4.31,0.89,12.98
6/9/2017,21:15:00,20.12,0.97,7.71,9.95,110.01,4.89,4.37,0.84,12.87
6/9/2017,21:30:00,20.19,0.97,7.75,10.05,111.28,4.65,4.5,0.77,12.83
6/9/2017,21:45:00,20.18,0.97,7.74,10.01,110.76,4.11,4.62,0.9,12.87
6/9/2017,22:00:00,20.14,0.97,7.72,9.94,109.91,4.94,4.69,0.87,12.88
6/9/2017,22:15:00,20.14,0.97,7.71,9.93,109.84,4.74,4.01,0.86,12.85
6/9/2017,22:30:00,20.12,0.97,7.71,9.9,109.44,4.9,4.57,0.93,12.88
6/9/2017,22:45:00,20.08,0.97,7.7,9.88,109.19,4.67,4.01,0.87,12.87
6/9/2017,23:00:00,20.04,0.97,7.68,9.81,108.26,5.15,4.31,0.81,12.83
6/9/2017,23:15:00,20.02,0.97,7.66,9.76,107.68,5.53,4.3,0.85,12.83
6/9/2017,23:30:00,19.99,0.97,7.65,9.73,107.32,5.69,4.53,1.01,12.85
6/9/2017,23:45:00,19.95,0.97,7.64,9.67,106.55,5.06,4.43,0.85,12.87
6/10/2017,0:00:00,19.93,0.97,7.62,9.61,105.78,4.97,6.26,0.92,12.84
6/10/2017,0:15:00,19.9,0.97,7.62,9.59,105.51,5.1,4.34,0.93,12.83
6/10/2017,0:30:00,19.85,0.97,7.61,9.56,105.17,5.11,4.45,0.84,12.92
6/10/2017,0:45:00,19.83,0.97,7.6,9.51,104.54,4.6,4.1,0.84,12.82
6/10/2017,1:00:00,19.8,0.97,7.6,9.48,104.1,5.56,5.21,1.01,12.82
6/10/2017,1:15:00,19.76,0.97,7.59,9.45,103.7,4.86,4.67,0.91,12.84
6/10/2017,1:30:00,19.75,0.96,7.59,9.44,103.59,4.79,4.96,0.87,12.84
6/10/2017,1:45:00,19.73,0.96,7.58,9.34,102.42,4.63,5.56,1,12.82
6/10/2017,2:00:00,19.71,0.96,7.57,9.32,102.16,5.21,5.23,1.08,12.8
6/10/2017,2:15:00,19.68,0.97,7.57,9.29,101.83,4.96,4.5,0.84,12.8
6/10/2017,2:30:00,19.66,0.97,7.56,9.29,101.8,4.8,5.26,1.09,12.79
6/10/2017,2:45:00,19.63,0.97,7.55,9.23,101.01,5.3,4.68,0.97,12.83
6/10/2017,3:00:00,19.6,0.97,7.55,9.21,100.82,5.17,4.91,1.04,12.8
6/10/2017,3:15:00,19.57,0.97,7.54,9.17,100.32,5.18,5.18,1.1,12.79
6/10/2017,3:30:00,19.56,0.97,7.54,9.15,100.01,5.05,5.17,0.95,12.81
6/10/2017,3:45:00,19.55,0.97,7.53,9.13,99.77,5.56,4.63,0.97,12.81
6/10/2017,4:00:00,19.53,0.97,7.54,9.11,99.48,5.39,6.06,1,12.79
6/10/2017,4:15:00,19.51,0.97,7.53,9.09,99.23,5.52,5.26,1.17,12.78
6/10/2017,4:30:00,19.47,0.97,7.52,9.06,98.84,5.13,4.59,1.05,12.78
6/10/2017,4:45:00,19.46,0.97,7.51,9.04,98.57,5.88,5.03,1,12.74
6/10/2017,5:00:00,19.46,0.97,7.51,9.02,98.38,4.75,5.81,1.1,12.85
6/10/2017,5:15:00,19.44,0.97,7.5,8.97,97.86,5.05,4.5,0.94,12.78
6/10/2017,5:30:00,19.43,0.97,7.5,8.96,97.65,5.19,4.74,0.89,12.78
6/10/2017,5:45:00,19.44,0.97,7.5,8.95,97.62,6.2,5,0.97,12.87
6/10/2017,6:00:00,19.42,0.97,7.5,8.97,97.83,5.91,4.86,0.84,13.15
6/10/2017,6:15:00,19.41,0.96,7.51,8.97,97.79,5.78,6.22,0.89,13.09
6/10/2017,6:30:00,19.41,0.96,7.51,8.97,97.78,4.91,5.03,0.94,13.39
6/10/2017,6:45:00,19.41,0.96,7.52,9.04,98.53,4.85,4.93,0.91,13.45
6/10/2017,7:00:00,19.43,0.96,7.53,9.11,99.33,6.27,4.3,0.8,13.51
6/10/2017,7:15:00,19.47,0.96,7.51,9.03,98.56,6.2,5.12,0.86,13.5
6/10/2017,7:30:00,19.46,0.96,7.53,9.09,99.19,5.89,4.95,0.78,13.56
6/10/2017,7:45:00,19.48,0.96,7.54,9.16,99.96,6.51,5.36,1.03,13.53
6/10/2017,8:00:00,19.43,0.96,7.55,9.23,100.63,5.74,5.22,0.91,13.34
6/10/2017,8:15:00,19.46,0.96,7.57,9.33,101.83,6.97,4.88,0.93,13.38
6/10/2017,8:30:00,19.45,0.96,7.59,9.38,102.27,5.77,4.98,0.87,13.7
6/10/2017,8:45:00,19.45,0.96,7.58,9.39,102.4,5.73,4.94,0.9,13.53
6/10/2017,9:00:00,19.48,0.96,7.61,9.5,103.71,5.69,4.82,0.84,13.55
6/10/2017,9:15:00,19.56,0.96,7.67,9.75,106.62,5.71,5.02,0.82,13.45
6/10/2017,9:30:00,19.7,0.96,7.68,9.81,107.52,6.12,4.69,0.85,13.42
6/10/2017,9:45:00,19.79,0.96,7.73,9.98,109.56,5.28,5.29,0.85,13.74
6/10/2017,10:00:00,19.77,0.96,7.76,10.09,110.73,5.22,3.77,0.77,13.81
6/10/2017,10:15:00,19.88,0.96,7.77,10.12,111.32,5.32,4.04,0.72,13.45
6/10/2017,10:30:00,20.01,0.97,7.78,10.13,111.82,5.14,3.96,0.79,13.49
6/10/2017,10:45:00,20.28,0.97,7.78,10.1,111.95,5,3.78,0.74,13.36
6/10/2017,11:00:00,20.41,0.97,7.79,10.22,113.68,4.86,3.43,0.6,13.45
6/10/2017,11:15:00,20.5,0.97,7.83,10.33,115.08,4.89,3.62,0.68,13.77
6/10/2017,11:30:00,20.73,0.98,7.82,10.33,115.53,5.04,3.31,0.73,13.59
6/10/2017,11:45:00,20.83,0.98,7.83,10.42,116.84,4.66,2.98,0.57,13.76
6/10/2017,12:00:00,21.07,0.97,7.85,10.44,117.6,4.78,3.16,0.6,13.79
6/10/2017,12:15:00,21.01,0.98,7.89,10.54,118.54,4.93,2.98,0.63,13.76
6/10/2017,12:30:00,20.97,0.98,7.91,10.62,119.43,4.86,3.49,0.64,13.65
6/10/2017,12:45:00,20.99,0.98,7.89,10.6,119.24,4.79,3.18,0.61,13.64
6/10/2017,13:00:00,20.7,0.99,7.8,10.55,117.95,5.78,3.45,0.64,13.61
6/10/2017,13:15:00,20.73,0.99,7.74,10.41,116.52,5.07,3.31,0.59,13.61
6/10/2017,13:30:00,20.81,0.98,7.85,10.58,118.56,5.5,4.07,0.77,13.68
6/10/2017,13:45:00,21.14,0.98,7.89,10.64,119.99,5.38,3.81,0.72,13.74
6/10/2017,14:00:00,21.27,0.98,7.96,10.73,121.39,5.44,4,0.76,13.64
6/10/2017,14:15:00,21.39,0.98,7.99,10.81,122.55,5.06,3.68,0.7,13.76
6/10/2017,14:30:00,21.41,0.98,7.97,10.75,121.91,5.32,3.87,0.71,13.7
6/10/2017,14:45:00,21.45,0.98,8,10.81,122.63,4.96,4.22,0.81,13.54
6/10/2017,15:00:00,21.41,0.98,8.02,10.83,122.83,5.6,4.15,0.74,13.66
6/10/2017,15:15:00,21.22,0.98,7.89,10.61,119.81,6.86,4.32,0.81,13.68
6/10/2017,15:30:00,21.18,0.98,7.9,10.63,119.96,6.18,5.78,0.91,13.55
6/10/2017,15:45:00,21.19,0.98,7.87,10.53,118.89,5.79,4.63,0.85,13.62
6/10/2017,16:00:00,21.14,0.98,7.86,10.54,118.83,5.9,4.77,0.84,13.83
6/10/2017,16:15:00,20.99,0.99,7.81,10.43,117.29,6.51,5.19,0.85,13.4
6/10/2017,16:30:00,20.92,0.98,7.74,10.28,115.46,7.09,4.99,0.88,13.76
6/10/2017,16:45:00,20.94,0.99,7.74,10.24,115,6.6,5.4,0.94,13.74
6/10/2017,17:00:00,20.94,0.99,7.79,10.4,116.81,6.94,5.14,0.9,13.66
6/10/2017,17:15:00,20.88,0.99,7.81,10.45,117.27,6.67,5.18,0.95,13.67
6/10/2017,17:30:00,20.93,0.99,7.82,10.5,117.96,6.93,5.16,0.9,13.65
6/10/2017,17:45:00,20.91,0.99,7.85,10.54,118.32,7.55,5.55,0.97,13.65
6/10/2017,18:00:00,20.81,0.99,7.84,10.54,118.14,7.5,6.86,0.96,13.43
6/10/2017,18:15:00,20.83,0.99,7.82,10.47,117.41,6.56,5.62,0.95,13.25
6/10/2017,18:30:00,20.85,0.99,7.8,10.42,116.84,7.12,6.89,0.95,13.36
6/10/2017,18:45:00,20.88,0.99,7.78,10.36,116.29,6.82,5.71,1.09,13.34
6/10/2017,19:00:00,20.89,0.99,7.78,10.25,115.02,6.18,6.05,1.04,13.39
6/10/2017,19:15:00,20.71,0.99,7.76,10.23,114.35,6.62,6.49,1.1,13.09
6/10/2017,19:30:00,20.91,0.99,7.83,10.37,116.51,6.38,6.48,1.07,13.01
6/10/2017,19:45:00,20.76,0.99,7.85,10.44,116.94,6.27,5.81,1.1,12.94
6/10/2017,20:00:00,20.59,1,7.8,10.48,116.89,6.55,6.42,1.07,12.94
6/10/2017,20:15:00,20.46,0.99,7.75,10.19,113.44,6.06,6.13,1.16,12.89
6/10/2017,20:30:00,20.48,0.99,7.82,10.43,116.15,6.7,9.33,1.39,12.89
6/10/2017,20:45:00,20.71,0.99,7.83,10.51,117.59,6.44,6.12,1.37,12.89
6/10/2017,21:00:00,20.72,0.99,7.83,10.51,117.62,7.04,7.88,1.38,12.82
6/10/2017,21:15:00,20.84,0.99,7.85,10.46,117.35,6.13,7.51,1.26,12.85
6/10/2017,21:30:00,20.74,0.99,7.81,10.41,116.47,6.18,9.08,1.45,12.89
6/10/2017,21:45:00,20.72,0.99,7.81,10.38,116.12,5.94,8.24,1.51,12.85
6/10/2017,22:00:00,20.75,0.99,7.81,10.4,116.37,5.95,6.44,1.24,12.85
6/10/2017,22:15:00,20.9,0.99,7.77,10.22,114.74,6.16,5.85,1.3,12.87
6/10/2017,22:30:00,20.83,0.99,7.77,10.17,113.98,6.32,7.49,1.42,12.85
6/10/2017,22:45:00,20.88,0.99,7.74,10.01,112.38,5.74,8.73,1.35,12.88
6/10/2017,23:00:00,20.82,0.99,7.7,9.95,111.58,6.19,6.38,1.16,12.83
6/10/2017,23:15:00,20.79,0.99,7.7,9.9,110.93,5.53,6.65,1.23,12.82
6/10/2017,23:30:00,20.76,0.99,7.72,10.01,112.03,6.36,6.62,1.26,12.82
6/10/2017,23:45:00,20.83,0.99,7.75,10.04,112.53,5.56,5.8,1.22,12.82
6/11/2017,0:00:00,20.83,0.99,7.75,10.02,112.38,5.82,6.56,1.13,12.82
6/11/2017,0:15:00,20.84,0.99,7.76,10.05,112.69,5.65,6.47,1.24,12.8
6/11/2017,0:30:00,20.77,0.99,7.73,9.96,111.51,5.84,6.09,1.18,12.81
6/11/2017,0:45:00,20.78,0.99,7.74,9.94,111.36,6.53,7.12,1.22,12.81
6/11/2017,1:00:00,20.79,0.99,7.74,9.94,111.4,6,6.11,1.15,12.82
6/11/2017,1:15:00,20.77,0.99,7.74,9.93,111.18,5.92,6.04,1.2,12.79
6/11/2017,1:30:00,20.76,0.99,7.75,9.93,111.13,5.56,6.5,1.23,12.89
6/11/2017,1:45:00,20.77,0.99,7.76,9.94,111.31,5.94,6.41,1.15,12.77
6/11/2017,2:00:00,20.77,0.99,7.76,9.92,111.11,5.75,5.86,1.22,12.8
6/11/2017,2:15:00,20.78,0.99,7.75,9.93,111.19,5.83,6.52,1.28,12.82
6/11/2017,2:30:00,20.8,0.99,7.75,9.89,110.82,5.55,5.96,1.22,12.79
6/11/2017,2:45:00,20.78,0.99,7.73,9.85,110.28,4.69,6.1,1.15,12.82
6/11/2017,3:00:00,20.76,0.99,7.72,9.83,110.05,5.82,6.42,1.15,12.82
6/11/2017,3:15:00,20.75,0.99,7.7,9.77,109.39,5.42,6.58,1.2,12.78
6/11/2017,3:30:00,20.68,0.99,7.68,9.72,108.65,5.68,6.47,1.26,12.79
6/11/2017,3:45:00,20.65,0.99,7.68,9.69,108.31,5.31,6.92,1.28,12.74
6/11/2017,4:00:00,20.64,0.99,7.68,9.66,107.86,4.95,6.3,1.17,12.77
6/11/2017,4:15:00,20.61,0.99,7.67,9.62,107.39,5.79,6.02,1.26,12.8
6/11/2017,4:30:00,20.58,0.99,7.65,9.58,106.87,5.05,6.66,1.28,12.74
6/11/2017,4:45:00,20.55,0.99,7.64,9.52,106.11,5.34,5.31,1.27,12.78
6/11/2017,5:00:00,20.51,0.99,7.63,9.49,105.72,5.25,5.97,1.28,12.78
6/11/2017,5:15:00,20.49,0.99,7.64,9.48,105.56,5.33,6.22,1.17,12.78
6/11/2017,5:30:00,20.46,0.99,7.61,9.4,104.68,4.99,7.37,1.2,12.79
6/11/2017,5:45:00,20.45,0.99,7.61,9.4,104.55,5.77,6.66,1.1,12.85
6/11/2017,6:00:00,20.41,0.99,7.61,9.4,104.5,5.9,7.95,1.01,12.87
6/11/2017,6:15:00,20.4,0.99,7.62,9.44,104.97,5.32,5.8,1.09,12.94
6/11/2017,6:30:00,20.37,0.99,7.62,9.42,104.7,5.79,5.88,1.14,13.05
6/11/2017,6:45:00,20.36,0.99,7.62,9.44,104.9,5.79,5.44,1.12,13.1
6/11/2017,7:00:00,20.37,0.99,7.63,9.51,105.67,6.34,5.95,1.2,13.15
6/11/2017,7:15:00,20.39,0.99,7.66,9.63,106.97,5.8,7.12,1.14,13.29
6/11/2017,7:30:00,20.39,0.99,7.66,9.62,106.91,5.44,6.09,1.11,13.22
6/11/2017,7:45:00,20.38,0.99,7.66,9.66,107.32,5.95,6.72,1.17,13.35
6/11/2017,8:00:00,20.38,0.99,7.7,9.94,110.48,5.4,5.97,1.1,13.25
6/11/2017,8:15:00,20.41,0.99,7.73,10.08,112.11,6.32,5.87,1.17,13.32
6/11/2017,8:30:00,20.49,0.99,7.74,10.09,112.36,5.53,5.74,1.02,13.31
6/11/2017,8:45:00,20.53,0.99,7.73,10.05,111.95,5.74,5.43,1.06,13.56
6/11/2017,9:00:00,20.58,0.99,7.73,10.11,112.74,6.56,4.95,0.99,13.43
6/11/2017,9:15:00,20.65,0.99,7.73,10.1,112.83,5.06,4.62,0.89,13.36
6/11/2017,9:30:00,20.82,1,7.75,10.2,114.33,5.09,3.67,0.72,13.5
6/11/2017,9:45:00,20.89,1,7.76,10.22,114.75,4.2,4.4,0.84,13.55
6/11/2017,10:00:00,20.97,1,7.75,10.26,115.29,4.91,4.02,0.82,13.77
6/11/2017,10:15:00,21.03,1,7.77,10.33,116.24,5.01,4.41,0.91,13.76
6/11/2017,10:30:00,21.09,1,7.78,10.39,117.09,5.49,4.15,0.86,13.7
6/11/2017,10:45:00,21.12,1,7.8,10.42,117.48,5.39,4.13,0.82,13.69
6/11/2017,11:00:00,21.19,1,7.82,10.45,117.93,5.29,4.37,0.91,13.76
6/11/2017,11:15:00,21.26,1,7.84,10.48,118.5,5.37,4.49,0.91,13.7
6/11/2017,11:30:00,21.34,1,7.87,10.55,119.5,5.35,3.97,0.84,13.7
6/11/2017,11:45:00,21.49,1,7.91,10.63,120.68,5.61,4.15,0.84,13.73
6/11/2017,12:00:00,21.55,1,7.93,10.67,121.33,5.62,4.49,1,13.68
6/11/2017,12:15:00,21.64,1,7.95,10.73,122.16,5.21,4.39,0.85,13.59
6/11/2017,12:30:00,21.67,1,7.97,10.76,122.66,5.68,4.71,0.88,13.64
6/11/2017,12:45:00,21.77,1,7.99,10.78,123.13,5.76,4.56,0.89,13.59
6/11/2017,13:00:00,21.81,1,8.02,10.83,123.7,5.31,4.88,0.92,13.7
6/11/2017,13:15:00,21.93,1,8.05,10.88,124.64,5.54,4.66,0.9,13.62
6/11/2017,13:30:00,22.02,1,8.08,10.94,125.56,5.67,4.32,0.83,13.67
