"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/07/2018","530030004","4","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/08/2018","530030004","4","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/09/2018","530030004","4","0.8","ug/m3 LC","3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/10/2018","530030004","4","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/11/2018","530030004","4","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/12/2018","530030004","4","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/13/2018","530030004","4","11","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/14/2018","530030004","4","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/15/2018","530030004","4","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/16/2018","530030004","4","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/17/2018","530030004","4","1.8","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/18/2018","530030004","4","0.5","ug/m3 LC","2","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/21/2018","530030004","4","4.2","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/22/2018","530030004","4","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/23/2018","530030004","4","2.8","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/24/2018","530030004","4","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/25/2018","530030004","4","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/26/2018","530030004","4","2.4","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/27/2018","530030004","4","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"02/28/2018","530030004","4","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/01/2018","530030004","4","2.8","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/02/2018","530030004","4","1.9","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/03/2018","530030004","4","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/04/2018","530030004","4","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/05/2018","530030004","4","3.3","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/06/2018","530030004","4","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/07/2018","530030004","4","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/08/2018","530030004","4","2","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/09/2018","530030004","4","1.3","ug/m3 LC","5","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/10/2018","530030004","4","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/11/2018","530030004","4","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/12/2018","530030004","4","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/13/2018","530030004","4","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/14/2018","530030004","4","3.2","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/15/2018","530030004","4","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/16/2018","530030004","4","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/17/2018","530030004","4","2.5","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/18/2018","530030004","4","2.8","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/19/2018","530030004","4","9.6","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/20/2018","530030004","4","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/21/2018","530030004","4","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/22/2018","530030004","4","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/23/2018","530030004","4","1.5","ug/m3 LC","6","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/24/2018","530030004","4","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/25/2018","530030004","4","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/26/2018","530030004","4","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/27/2018","530030004","4","2.9","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/28/2018","530030004","4","2.7","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/29/2018","530030004","4","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/30/2018","530030004","4","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"03/31/2018","530030004","4","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/01/2018","530030004","4","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/02/2018","530030004","4","1.9","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/03/2018","530030004","4","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/04/2018","530030004","4","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/05/2018","530030004","4","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/06/2018","530030004","4","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/07/2018","530030004","4","2.2","ug/m3 LC","9","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/08/2018","530030004","4","1.8","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/09/2018","530030004","4","2.3","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/10/2018","530030004","4","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/11/2018","530030004","4","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/12/2018","530030004","4","0.6","ug/m3 LC","3","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/13/2018","530030004","4","2","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/14/2018","530030004","4","2.1","ug/m3 LC","9","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/15/2018","530030004","4","3.1","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/16/2018","530030004","4","0.3","ug/m3 LC","1","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/17/2018","530030004","4","1.7","ug/m3 LC","7","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/18/2018","530030004","4","3.2","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/19/2018","530030004","4","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/20/2018","530030004","4","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/21/2018","530030004","4","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/23/2018","530030004","4","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/24/2018","530030004","4","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/25/2018","530030004","4","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/26/2018","530030004","4","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/27/2018","530030004","4","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/28/2018","530030004","4","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/29/2018","530030004","4","2.9","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"04/30/2018","530030004","4","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","53","Washington","003","Asotin","46.425416","-117.060445"
"01/01/2018","530050002","4","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/02/2018","530050002","4","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/03/2018","530050002","4","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/04/2018","530050002","4","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/05/2018","530050002","4","13.5","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/06/2018","530050002","4","15.1","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/07/2018","530050002","4","12.3","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
"01/08/2018","530050002","4","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","28420","Kennewick-Richland, WA","53","Washington","005","Benton","46.21835","-119.204153"
