"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (LST)","Unit","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","Average","Max"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","07/27/2018","UG/M3","17.9","","","","","","","","","","","","","","","","","","","","","","","","17.9","17.9"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","07/28/2018","UG/M3","15.5","","","","","","","","","","","","","","","","","","","","","","","","15.5","15.5"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","07/29/2018","UG/M3","14.3","","","","","","","","","","","","","","","","","","","","","","","","14.3","14.3"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","07/30/2018","UG/M3","16.1","","","","","","","","","","","","","","","","","","","","","","","","16.1","16.1"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","07/31/2018","UG/M3","22.6","","","","","","","","","","","","","","","","","","","","","","","","22.6","22.6"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/01/2018","UG/M3","17.5","","","","","","","","","","","","","","","","","","","","","","","","17.5","17.5"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/02/2018","UG/M3","21.0","","","","","","","","","","","","","","","","","","","","","","","","21.0","21.0"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/03/2018","UG/M3","34.4","","","","","","","","","","","","","","","","","","","","","","","","34.4","34.4"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/04/2018","UG/M3","15.1","","","","","","","","","","","","","","","","","","","","","","","","15.1","15.1"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/05/2018","UG/M3","11.3","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/06/2018","UG/M3","13.2","","","","","","","","","","","","","","","","","","","","","","","","13.2","13.2"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/07/2018","UG/M3","33.2","","","","","","","","","","","","","","","","","","","","","","","","33.2","33.2"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/08/2018","UG/M3","44.1","","","","","","","","","","","","","","","","","","","","","","","","44.1","44.1"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/09/2018","UG/M3","34.8","","","","","","","","","","","","","","","","","","","","","","","","34.8","34.8"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/10/2018","UG/M3","34.2","","","","","","","","","","","","","","","","","","","","","","","","34.2","34.2"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/11/2018","UG/M3","49.6","","","","","","","","","","","","","","","","","","","","","","","","49.6","49.6"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/12/2018","UG/M3","88.6","","","","","","","","","","","","","","","","","","","","","","","","88.6","88.6"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/13/2018","UG/M3","85.1","","","","","","","","","","","","","","","","","","","","","","","","85.1","85.1"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/14/2018","UG/M3","58.6","","","","","","","","","","","","","","","","","","","","","","","","58.6","58.6"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/15/2018","UG/M3","50.4","","","","","","","","","","","","","","","","","","","","","","","","50.4","50.4"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/16/2018","UG/M3","56.1","","","","","","","","","","","","","","","","","","","","","","","","56.1","56.1"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/17/2018","UG/M3","45.4","","","","","","","","","","","","","","","","","","","","","","","","45.4","45.4"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/18/2018","UG/M3","65.8","","","","","","","","","","","","","","","","","","","","","","","","65.8","65.8"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/19/2018","UG/M3","168.8","","","","","","","","","","","","","","","","","","","","","","","","168.8","168.8"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/20/2018","UG/M3","117.0","","","","","","","","","","","","","","","","","","","","","","","","117.0","117.0"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/21/2018","UG/M3","43.3","","","","","","","","","","","","","","","","","","","","","","","","43.3","43.3"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/22/2018","UG/M3","44.2","","","","","","","","","","","","","","","","","","","","","","","","44.2","44.2"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/23/2018","UG/M3","73.7","","","","","","","","","","","","","","","","","","","","","","","","73.7","73.7"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/24/2018","UG/M3","73.3","","","","","","","","","","","","","","","","","","","","","","","","73.3","73.3"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/25/2018","UG/M3","81.8","","","","","","","","","","","","","","","","","","","","","","","","81.8","81.8"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/26/2018","UG/M3","44.6","","","","","","","","","","","","","","","","","","","","","","","","44.6","44.6"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/27/2018","UG/M3","13.1","","","","","","","","","","","","","","","","","","","","","","","","13.1","13.1"
"WA1","Colville-E 1st St","530650005","PM2.5-88502","88502","4","","24 Hrs","08/28/2018","UG/M3","7.0","","","","","","","","","","","","","","","","","","","","","","","","7.0","7.0"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/02/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/03/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/04/2018","UG/M3","8.1","","","","","","","","","","","","","","","","","","","","","","","","8.1","8.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/05/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/06/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/07/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/08/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/09/2018","UG/M3","3.4","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/10/2018","UG/M3","2.6","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/11/2018","UG/M3","2.5","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/12/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/13/2018","UG/M3","4.4","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/14/2018","UG/M3","3.2","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/15/2018","UG/M3","4.8","","","","","","","","","","","","","","","","","","","","","","","","4.8","4.8"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/16/2018","UG/M3","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/17/2018","UG/M3","4.1","","","","","","","","","","","","","","","","","","","","","","","","4.1","4.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/18/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/19/2018","UG/M3","2.6","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/20/2018","UG/M3","2.9","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/21/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/22/2018","UG/M3","3.6","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.6"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/23/2018","UG/M3","5.3","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.3"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/24/2018","UG/M3","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/25/2018","UG/M3","4.9","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.9"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/26/2018","UG/M3","4.9","","","","","","","","","","","","","","","","","","","","","","","","4.9","4.9"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/27/2018","UG/M3","3.9","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/28/2018","UG/M3","3.5","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/29/2018","UG/M3","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/30/2018","UG/M3","4.3","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.3"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","07/31/2018","UG/M3","5.6","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/01/2018","UG/M3","5.5","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/02/2018","UG/M3","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/03/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/04/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/05/2018","UG/M3","3.1","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/06/2018","UG/M3","3.7","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/07/2018","UG/M3","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/08/2018","UG/M3","5.8","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.8"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/09/2018","UG/M3","6.6","","","","","","","","","","","","","","","","","","","","","","","","6.6","6.6"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/10/2018","UG/M3","2.3","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/11/2018","UG/M3","2.2","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/12/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/13/2018","UG/M3","5.4","","","","","","","","","","","","","","","","","","","","","","","","5.4","5.4"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/14/2018","UG/M3","27.9","","","","","","","","","","","","","","","","","","","","","","","","27.9","27.9"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/15/2018","UG/M3","23.3","","","","","","","","","","","","","","","","","","","","","","","","23.3","23.3"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/16/2018","UG/M3","17.0","","","","","","","","","","","","","","","","","","","","","","","","17.0","17.0"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/17/2018","UG/M3","4.7","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.7"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/18/2018","UG/M3","9.7","","","","","","","","","","","","","","","","","","","","","","","","9.7","9.7"
"OR1","Corvallis - Circle Blvd.","410030013","PM2.5-88502","88502","3","","24 Hrs","08/19/2018","UG/M3","23.2","","","","","","","","","","","","","","","","","","","","","","","","23.2","23.2"
